Genomes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,
19,0.1141776096149566,0.118508655126498,0.11953089760938207,0.10467456944755094,0.13959991395999138,0.12960036125536234,0.03002094484524087,0.12177777777777776,0.13399610979036092,0.12925612665365427,0.10062752129090091,0.1264994547437296,0.10277653381101659,0.12954186413902058,0.1053097345132743,0.13810461807835417,0.019456165025785288,0.1322404371584699,0.0,0.10244786944696282,0.10446036514906398,0.12562358276643992,0.04049051365108747,0.1005137368773732,0.11007957559681703,0.018028564738936992,0.1286166365280289,0.1429815016322089,0.021490306003270288,0.1115511551155115,0.1220561594202898,0.11428571428571432,0.10950688582852064,0.0782805429864254,0.12211879432624118,0.13742889647326506,0.11845979614949043,0.09804357492218763,0.12857142857142856,0.11372285650324598,0.123666893578398,0.13578310553439388,0.15217877094972065,0.08953199186072802,0.0943860433907403,0.017080018717828716,0.1576698155645524,0.019185774450163784,0.0965871068480928,0.14011299435028246,0.1326077298978232,0.08504398826979476,0.12944910451144864,0.12466367713004489,0.12340909090909091,0.03504672897196259,
20,0.09167424931756141,0.09487063095778481,0.052383199622463406,0.0681556527745798,0.11758241758241761,0.05318138651471982,0.11366194013054243,0.10464326160815407,0.11299933789450456,0.10892185078591987,0.0998641304347826,0.10387873383860902,0.08645072992700731,0.047596382674916726,0.08274926520461223,0.1496045694200352,0.11088527551942184,0.11264778050412672,0.10244786944696282,0.0,0.11778344539763508,0.04070881226053635,0.12458063073138004,0.0997517490408486,0.08807588075880757,0.10556057866184454,0.04880952380952386,0.154434250764526,0.10699774266365691,0.09268402154398558,0.06482791136256483,0.0824188129899216,0.0873808443032229,0.06176538372896978,0.09124004550625708,0.054741896758703446,0.03371592539454804,0.06598173515981731,0.10198108959927965,0.06674391657010426,0.06134533396494557,0.07525122692217812,0.09296365330848089,0.09039032184432783,0.07000686341798212,0.1041572525982829,0.08072916666666663,0.10490617228125709,0.0745214220601641,0.06966824644549763,0.07827291618563847,0.05529847292919943,0.09360410830999066,0.0699300699300699,0.03910748560460653,0.11799276672694392,
21,0.15800089645898696,0.17122526128530136,0.13732718894009222,0.15736381977135172,0.17777295420013028,0.10075685903500475,0.08690587138863004,0.16517457475380481,0.17190226876090753,0.1688538932633421,0.1492570914002701,0.16549295774647887,0.15012379023182532,0.10070921985815606,0.14715719063545152,0.18055555555555558,0.08974358974358976,0.17419070689275495,0.10446036514906398,0.11778344539763508,0.0,0.0960076045627376,0.10408492960996996,0.15063887020847344,0.15439377085650718,0.09974542929877339,0.0996921619701634,0.18522577816747043,0.10122486711347356,0.1548515728843598,0.09140550807217473,0.16568306010928957,0.13569654549559718,0.12727272727272732,0.17233711363130977,0.10962821734985706,0.13371958285052143,0.1479250334672021,0.17678216729198848,0.16028815848716793,0.09574720836303163,0.10301034807149578,0.12207122774133083,0.14023144996596326,0.13786888938950215,0.10357554786620526,0.13071125765426284,0.1008325624421832,0.14580067189249724,0.1166469893742621,0.14240145819093186,0.13645621181262724,0.09912051342999761,0.13434552564987345,0.0927073403241182,0.11509128726600415,
22,0.11235186873290792,0.11807447774750224,0.07966061748762665,0.09694463588329882,0.13678414096916303,0.02873843156356548,0.1371004052228726,0.12568058076225042,0.13020372010628878,0.12741398446170926,0.12174110179097708,0.1220657276995305,0.11149110807113538,0.02294921875,0.10113378684807262,0.16765807446574132,0.13398102123813826,0.1300358102059087,0.12562358276643992,0.04070881226053635,0.0960076045627376,0.0,0.1478747203579418,0.12240289069557364,0.11073446327683611,0.12867480777928542,0.022249388753056265,0.17119684348969755,0.13092550790067725,0.11435632442147836,0.040860735009671134,0.10743061772605189,0.08976124885215797,0.08795763297259962,0.11578707916287534,0.030541871921182295,0.05906264945002393,0.09192518248175185,0.12415502478593965,0.09351851851851856,0.03764877337867378,0.05269461077844306,0.06999522216913523,0.11372459465631424,0.09163802978235969,0.1281066425666516,0.05706653715395826,0.12760180995475112,0.09824481422384312,0.04949053857350805,0.0992366412213741,0.08115606936416186,0.07106963388370424,0.09018691588785044,0.014032496307237796,0.14111261872455905,
23,0.13166006164685162,0.14119964973730292,0.14174454828660432,0.1277299801455989,0.1558441558441559,0.15088032092712278,0.02285447761194026,0.13833296679129092,0.1507698887938409,0.12277270751847025,0.1167073441313512,0.14350453172205435,0.12090345438441097,0.1516366065464262,0.12072743207712533,0.15464587394411955,0.031177291763610948,0.14882111183214364,0.04049051365108747,0.12458063073138004,0.10408492960996996,0.1478747203579418,0.0,0.11612475116124754,0.10678753040017686,0.030204460966542723,0.15034575061342847,0.1593797113934956,0.029958197863446334,0.12845634661441319,0.14141866189304098,0.1362462333189841,0.12659340659340657,0.09686800894854586,0.14473108876257101,0.15876936896474292,0.13911876537687318,0.12146459109844332,0.14890384197959627,0.13131089459698853,0.1484462329532752,0.15396544085068675,0.1689144373203626,0.10755813953488369,0.11216814159292032,0.03700277520814066,0.1776988005330964,0.03590456335418113,0.11429832303618714,0.16414253897550113,0.149043745878215,0.10898576512455516,0.14666965687373845,0.14216012419605228,0.1444918106349562,0.04570765661252896,
24,0.09416237978080966,0.1120460584588131,0.10913190529875982,0.08752244165170553,0.10852544584601997,0.12426834759117511,0.10738105824811028,0.10479375696767002,0.10478061558611662,0.1015539505362224,0.0447350309704061,0.09735682819383262,0.08817590307381651,0.12125309894072567,0.07896497880883335,0.1442516268980477,0.10883596705987086,0.11267296288161655,0.1005137368773732,0.0997517490408486,0.15063887020847344,0.12240289069557364,0.11612475116124754,0.0,0.08507795100222715,0.09722843093428701,0.1237043713384407,0.1430426314650508,0.09823621344050015,0.09217506631299732,0.11289592760181,0.1000874125874126,0.08865564984368024,0.06523216308040769,0.11022399645154135,0.13626075147125394,0.1135696545495597,0.0882222222222222,0.10846034901700907,0.09999999999999998,0.12130110684436413,0.12039532794249774,0.1381240205954779,0.021880819366852933,0.07113912651958576,0.09584450402144773,0.14729030807285814,0.10167224080267556,0.08074256318496975,0.12714932126696832,0.1114585660040206,0.07508455467869224,0.07224157955865274,0.1062584421431787,0.12061552387417973,0.11247489399687571,
25,0.05206912232833105,0.11147829918484242,0.1081444918106349,0.08107502799552069,0.09893455098934556,0.11433715957686252,0.11683168316831682,0.0907059874888293,0.09390696658659092,0.03912750168653023,0.09662372278987119,0.08680326063009469,0.0868691380080393,0.10960757780784847,0.035843920145190555,0.1479328165374677,0.11828193832599121,0.06906571300849351,0.11007957559681703,0.08807588075880757,0.15439377085650718,0.11073446327683611,0.10678753040017686,0.08507795100222715,0.0,0.10683477106834771,0.11163734776725309,0.1463257412978083,0.10907485096047698,0.08030973451327439,0.10805323708549519,0.09876006090928868,0.04742455184933059,0.06533002928587517,0.11049845610939568,0.12415043044857277,0.10361173814898417,0.08692767086927666,0.11206140350877192,0.09054235768713581,0.11771325680846279,0.11640922319229907,0.10018173557473875,0.08687863860277656,0.03198537811286273,0.10713496796995803,0.13820224719101126,0.11079231957625246,0.08075639599555062,0.12311161217587374,0.07014755959137342,0.07383303411131059,0.12556154537286612,0.06983112733911456,0.10849377123442805,0.12107821475916924,
26,0.11217449365679943,0.12192963044921445,0.1217371737173717,0.10816235504014271,0.13766401376640136,0.13136547994592163,0.02101821578701546,0.11935985774616586,0.13205100497082345,0.12486427795874055,0.09775784753363226,0.12535426204490951,0.09991039426523296,0.1325680846275039,0.10163861824623566,0.1369503390942901,0.027058549101936058,0.13068181818181823,0.018028564738936992,0.10556057866184454,0.09974542929877339,0.12867480777928542,0.030204460966542723,0.09722843093428701,0.10683477106834771,0.0,0.13165013525698832,0.14142732811140124,0.012423816221284523,0.10873871890821041,0.12129441050011314,0.11684073107049608,0.10792804796802136,0.07667948427957472,0.12469599823126243,0.14003631411711304,0.12110257568910976,0.10068751386116659,0.1311115983336988,0.11550491510277028,0.12757294729699165,0.13460246360582306,0.15099396917578733,0.08749717386389333,0.09279964221824688,0.016830294530154277,0.1593714927048261,0.012429643527204548,0.0945795226410886,0.1439513403919802,0.12977777777777777,0.08775877587758774,0.12655931050124747,0.12390768541339903,0.12562358276643992,0.026951019451605385,
27,0.1128298453139217,0.12279511533242882,0.08472189626848159,0.0996335318369217,0.13843111404087016,0.02893265256503763,0.1400359066427289,0.12952079566003616,0.13228798586572443,0.12909654561558903,0.12770758122743686,0.12419175027870677,0.1145454545454545,0.02363547758284601,0.10162969669533728,0.17043707445640233,0.13651723361117374,0.13214285714285712,0.1286166365280289,0.04880952380952386,0.0996921619701634,0.022249388753056265,0.15034575061342847,0.1237043713384407,0.11163734776725309,0.13165013525698832,0.0,0.17395104895104896,0.1334683772225973,0.11862130707251561,0.04716073147256983,0.11044176706827313,0.0907216494845361,0.09330582301696466,0.11967361740707161,0.03845211854028896,0.06105413784879565,0.09807037457434731,0.12460638776428246,0.09359833602958167,0.04493839091568008,0.06026679371129107,0.07057701478302336,0.11763367463026164,0.09259259259259256,0.13192255740657366,0.055798156234837415,0.13184584178498981,0.10349523377212888,0.05200774068698599,0.09930715935334877,0.0865561694290976,0.07578646329837946,0.09071828358208955,0.021062943913788934,0.14446698219517695,
28,0.1473456121343445,0.17200854700854706,0.16945834239721558,0.1475303292894281,0.16565062013874288,0.17125984251968507,0.14827660958161715,0.16777658431793774,0.16107240869748785,0.16043119847812304,0.15371329879101903,0.15517241379310343,0.15374649103865257,0.1711849584608658,0.13570658036677452,0.02439585730724969,0.15294627383015602,0.159265584970111,0.1429815016322089,0.154434250764526,0.18522577816747043,0.17119684348969755,0.1593797113934956,0.1430426314650508,0.1463257412978083,0.14142732811140124,0.17395104895104896,0.0,0.14236035644425127,0.1582305401956614,0.170091823349366,0.16086864853468275,0.14353653264159105,0.13064340239912764,0.16877275647890344,0.1827578623268089,0.16622922134733153,0.15081405312767782,0.17385759829968117,0.15513126491646778,0.17693315858453473,0.17615117289313642,0.18565217391304345,0.1471099521946979,0.12946040034812878,0.13560061042075433,0.1947598253275109,0.14040052242054857,0.14319603191718788,0.18545216251638275,0.16204506065857882,0.1402518454190187,0.18284966179358497,0.1606014382218348,0.1707638279192274,0.15218811234487262,
29,0.113580795732385,0.12372956252761824,0.12398921832884102,0.10999777332442662,0.13859045981951013,0.1336032388663968,0.020774976657329636,0.121588639893499,0.13339089143103822,0.125,0.09876819708846585,0.12671456564337036,0.10388739946380698,0.13480116827679178,0.10263216102632156,0.1391133435247871,0.02819198508853682,0.13244599607244167,0.021490306003270288,0.10699774266365691,0.10122486711347356,0.13092550790067725,0.029958197863446334,0.09823621344050015,0.10907485096047698,0.012423816221284523,0.1334683772225973,0.14236035644425127,0.0,0.11137961335676627,0.1244073154210883,0.11943539630836053,0.10933688179197165,0.07815676530381743,0.12731685789938219,0.14227458087902134,0.12209433536447756,0.10336432049579458,0.13247208232975693,0.1160714285714286,0.13235625704622322,0.1372373714796603,0.15276538804638717,0.08982171067479128,0.09423849933005801,0.017515179822512827,0.16113850291349174,0.01637426900584793,0.0972840605520926,0.14699932569116658,0.13032859680284192,0.09092950157162105,0.12882046637989586,0.12572706935123046,0.12788592123132636,0.02762819011940998,
30,0.08292465448060637,0.10379021595416482,0.09988776655443321,0.08654060066740821,0.10289667099005617,0.12170611880303706,0.11826544021024965,0.08161896243291589,0.10203639514731366,0.10088956389672377,0.09437306158617631,0.09297746663749729,0.07821229050279332,0.11618535930154461,0.07166629687153314,0.15591627509611272,0.12012275317843046,0.10157618213660247,0.1115511551155115,0.09268402154398558,0.1548515728843598,0.11435632442147836,0.12845634661441319,0.09217506631299732,0.08030973451327439,0.10873871890821041,0.11862130707251561,0.1582305401956614,0.11137961335676627,0.0,0.09889365545269813,0.09158146617359142,0.08087091757387244,0.05482851985559567,0.10405643738977077,0.12474622152041503,0.10684624017957356,0.07494456762749446,0.11186366615687127,0.10017769880053307,0.1085830141923857,0.1081746920492721,0.12379888268156425,0.08420817511726597,0.05990576621045551,0.10653753026634383,0.14826357969723958,0.10810215763980624,0.06954971020954082,0.1220224719101124,0.10313402978439656,0.06382022471910109,0.1223666517256835,0.09661510872001788,0.11043497858913676,0.12373626373626379,
31,0.1083541998634191,0.11707427536231885,0.07963354474982387,0.10467502850627142,0.1254694057874972,0.04877462758289286,0.13144271888363723,0.10882956878850103,0.11839182585517549,0.12765486725663722,0.11390968913092803,0.11053811659192825,0.09228650137741046,0.04593554593554594,0.09889115184430863,0.1669595782073814,0.13294276701216767,0.1277641277641277,0.1220561594202898,0.06482791136256483,0.09140550807217473,0.040860735009671134,0.14141866189304098,0.11289592760181,0.10805323708549519,0.12129441050011314,0.04716073147256983,0.170091823349366,0.1244073154210883,0.09889365545269813,0.0,0.10816235504014271,0.08707607699358388,0.0710812688122251,0.1190583974649162,0.05597286164283988,0.08286252354048962,0.09012289485662262,0.126514131897712,0.11519160583941601,0.03586140053307485,0.03303592958765378,0.06677796327212016,0.10105407882676443,0.08895495083466731,0.12030755314337405,0.07896625987078243,0.12021734208738966,0.07807118254879453,0.056612864370031324,0.09607390300230945,0.07891093677895711,0.05950095969289826,0.08566760037348276,0.03781818181818186,0.13711316918906713,
32,0.09980258828690503,0.08948644478730439,0.08746355685131191,0.07466666666666666,0.11695781849169151,0.11059085841694538,0.12662337662337664,0.10399297937691965,0.10358908231248654,0.11784799316823225,0.10186199342825852,0.10326204363793479,0.08298296083204248,0.10801160455255521,0.08781127129750987,0.15741525423728808,0.12277270751847025,0.11339092872570189,0.11428571428571432,0.0824188129899216,0.16568306010928957,0.10743061772605189,0.1362462333189841,0.1000874125874126,0.09876006090928868,0.11684073107049608,0.11044176706827313,0.16086864853468275,0.11943539630836053,0.09158146617359142,0.10816235504014271,0.0,0.09814207650273221,0.060741402411790935,0.08763796909492272,0.1207089970832399,0.09398833557649167,0.06226456902282296,0.09685177087888064,0.08745837957824643,0.09567762269248081,0.11725663716814161,0.13965251814383106,0.09565792373815296,0.07513812154696131,0.11507504894496412,0.1387963579835665,0.11539298933159159,0.07396776330315746,0.11464397671294224,0.1171703898379326,0.049224544841537377,0.13705583756345174,0.11128284389489951,0.10562906481273826,0.1296215745976511,
33,0.04224058769513317,0.110077519379845,0.10627256317689526,0.08380139294540556,0.09248301555993865,0.09307111822547454,0.11671087533156499,0.09088868940754036,0.08822882288228828,0.06529975484733674,0.10106856634016026,0.08102108768035521,0.08660533991474084,0.0895351499885505,0.03264094955489616,0.14915693904020755,0.11858407079646016,0.07347670250896055,0.10950688582852064,0.0873808443032229,0.13569654549559718,0.08976124885215797,0.12659340659340657,0.08865564984368024,0.04742455184933059,0.10792804796802136,0.0907216494845361,0.14353653264159105,0.10933688179197165,0.08087091757387244,0.08707607699358388,0.09814207650273221,0.0,0.064961521050249,0.10909090909090913,0.10377358490566035,0.10471441523118763,0.08496441281138789,0.11233480176211452,0.0902949786084215,0.09606587374199449,0.09572532969531611,0.084234752589183,0.08747470204632335,0.03190268533394536,0.1065482796892342,0.11821086261980829,0.10812611012433393,0.08089385474860333,0.10325091575091572,0.07067943456452352,0.07176709546377791,0.10926473935806968,0.06947947718413205,0.08831646734130638,0.12181051697359657,
34,0.0678774120317821,0.07024699750736463,0.06648199445983383,0.05351017608049391,0.08614232209737827,0.09390746678882267,0.08620301598019353,0.06473672213357651,0.07886575099689852,0.08783932906643122,0.06390720946099615,0.07066189624329156,0.04074585635359118,0.09255441008018328,0.057362240289069555,0.1260964912280702,0.08722109533468558,0.08543386125362484,0.0782805429864254,0.06176538372896978,0.12727272727272732,0.08795763297259962,0.09686800894854586,0.06523216308040769,0.06533002928587517,0.07667948427957472,0.09330582301696466,0.13064340239912764,0.07815676530381743,0.05482851985559567,0.0710812688122251,0.060741402411790935,0.064961521050249,0.0,0.07138001359619306,0.09849710982658955,0.0727482678983834,0.04215083162451583,0.08099618577518508,0.0697833523375142,0.07975034674063797,0.08126721763085398,0.10989761092150174,0.05499541704857924,0.04343850022862372,0.07398190045248865,0.12166172106824924,0.07601809954751126,0.036426116838487954,0.09712313003452244,0.0863358259687288,0.031625115420129246,0.09710743801652888,0.07866453235764925,0.08385308385308388,0.09257168661097315,
35,0.08611361587015331,0.019351830263464653,0.0686546463245492,0.06803185437997727,0.1286979054199957,0.12152070604209098,0.13459423795909387,0.08739837398373984,0.12342733188720179,0.13043478260869568,0.11120996441281139,0.11580560420315233,0.06561859193438135,0.11891279728199322,0.10070827799911464,0.1649085037674919,0.13071318171781854,0.0986009327115257,0.12211879432624118,0.09124004550625708,0.17233711363130977,0.11578707916287534,0.14473108876257101,0.11022399645154135,0.11049845610939568,0.12469599823126243,0.11967361740707161,0.16877275647890344,0.12731685789938219,0.10405643738977077,0.1190583974649162,0.08763796909492272,0.10909090909090913,0.07138001359619306,0.0,0.09983785035904569,0.07493061979648474,0.07284172661870503,0.03771849126034954,0.07017142857142855,0.10605714285714285,0.12651685393258427,0.12279111916628904,0.10496866606982991,0.09058376202191898,0.12414402474044617,0.1311475409836066,0.1244749060358169,0.08682031774446186,0.09669974613431798,0.10312992569241164,0.059320100387862174,0.1428571428571429,0.09695731153496823,0.11354309165526677,0.13850231941683233,
36,0.09719322662955232,0.10043971302939136,0.06011060351045927,0.09031657355679701,0.1486964206805126,0.040586797066014646,0.14802259887005653,0.10777058279370955,0.14380825565912114,0.14228546020453536,0.13353048225659692,0.13536530703720306,0.09365558912386707,0.03912937148447049,0.11542831174733015,0.17926613616268794,0.14577193380185904,0.11717861205915814,0.13742889647326506,0.054741896758703446,0.10962821734985706,0.030541871921182295,0.15876936896474292,0.13626075147125394,0.12415043044857277,0.14003631411711304,0.03845211854028896,0.1827578623268089,0.14227458087902134,0.12474622152041503,0.05597286164283988,0.1207089970832399,0.10377358490566035,0.09849710982658955,0.09983785035904569,0.0,0.04023408924652527,0.10194730813287511,0.10981201283814768,0.07596131163010145,0.05234964694424149,0.06629834254143652,0.05471789883268485,0.12471343420449332,0.1051906293063849,0.1394557823129252,0.04901477832512313,0.13980935088515656,0.11088248742569728,0.031164976502597086,0.08360810174281674,0.09126799814212727,0.08517274472168901,0.07423269093504636,0.02595155709342556,0.1529385069208078,
37,0.07937240424550074,0.0768875548372201,0.033381364073006736,0.06215083798882681,0.13309905556775747,0.06401713469776293,0.12829169480081026,0.08730707210320199,0.12734495696314274,0.12289636846767049,0.11372904395106476,0.11836825679893004,0.06733224982586483,0.06168135270302455,0.09486076522526599,0.16226912928759896,0.12556458897922318,0.09700815956482323,0.11845979614949043,0.03371592539454804,0.13371958285052143,0.05906264945002393,0.13911876537687318,0.1135696545495597,0.10361173814898417,0.12110257568910976,0.06105413784879565,0.16622922134733153,0.12209433536447756,0.10684624017957356,0.08286252354048962,0.09398833557649167,0.10471441523118763,0.0727482678983834,0.07493061979648474,0.04023408924652527,0.0,0.07862857142857138,0.08602150537634412,0.04557260920897288,0.07856128726928535,0.09311551925320882,0.08037825059101655,0.10652372262773724,0.08400091554131384,0.12011740799277493,0.07284926911095135,0.1204519774011299,0.08628167085140381,0.05745192307692304,0.0619572870218259,0.06720741599072999,0.11142191142191138,0.052394499762920765,0.05563549160671466,0.1326853526220615,
